Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
10.198.0.166,111.183.8.139,6,8192,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5678,58,0.000
10.198.0.166,111.183.8.139,6,5678,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1080,58,0.000
10.198.0.166,111.183.8.139,6,1080,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2702,58,0.000
10.198.0.166,111.183.8.139,6,2702,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1935,58,0.000
10.198.0.166,111.183.8.139,6,1935,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,990,58,0.000
10.198.0.166,111.183.8.139,6,990,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9080,58,0.000
10.198.0.166,111.183.8.139,6,9080,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8181,58,0.000
10.198.0.166,111.183.8.139,6,8181,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,27356,58,0.000
10.198.0.166,111.183.8.139,6,27356,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,20,58,0.000
10.198.0.166,111.183.8.139,6,20,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,52848,58,0.000
10.198.0.166,111.183.8.139,6,52848,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10621,58,0.000
10.198.0.166,111.183.8.139,6,10621,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2710,58,0.000
10.198.0.166,111.183.8.139,6,2710,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2602,58,0.000
10.198.0.166,111.183.8.139,6,2602,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10001,58,0.000
10.198.0.166,111.183.8.139,6,10001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8200,58,0.000
10.198.0.166,111.183.8.139,6,8200,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5030,58,0.000
10.198.0.166,111.183.8.139,6,5030,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8087,58,0.000
10.198.0.166,111.183.8.139,6,8087,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2251,58,0.000
10.198.0.166,111.183.8.139,6,2251,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,787,58,0.000
10.198.0.166,111.183.8.139,6,787,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2105,58,0.000
10.198.0.166,111.183.8.139,6,2105,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,19101,58,0.000
10.198.0.166,111.183.8.139,6,19101,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1175,58,0.000
10.198.0.166,111.183.8.139,6,1175,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,20221,58,0.000
10.198.0.166,111.183.8.139,6,20221,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1533,58,0.000
10.198.0.166,111.183.8.139,6,1533,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8800,58,0.000
10.198.0.166,111.183.8.139,6,8800,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,497,58,0.000
10.198.0.166,111.183.8.139,6,497,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6004,58,0.000
10.198.0.166,111.183.8.139,6,6004,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32784,58,0.000
10.198.0.166,111.183.8.139,6,32784,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,911,58,0.000
10.198.0.166,111.183.8.139,6,911,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,13783,58,0.000
10.198.0.166,111.183.8.139,6,13783,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,13782,58,0.000
10.198.0.166,111.183.8.139,6,13782,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2522,58,0.000
10.198.0.166,111.183.8.139,6,2522,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8649,58,0.000
10.198.0.166,111.183.8.139,6,8649,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9999,58,0.000
10.198.0.166,111.183.8.139,6,9999,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3168,58,0.000
10.198.0.166,111.183.8.139,6,3168,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6566,58,0.000
10.198.0.166,111.183.8.139,6,6566,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1124,58,0.000
10.198.0.166,111.183.8.139,6,1124,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,24444,58,0.000
10.198.0.166,111.183.8.139,6,24444,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3689,58,0.000
10.198.0.166,111.183.8.139,6,3689,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1045,58,0.000
10.198.0.166,111.183.8.139,6,1045,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,515,58,0.000
10.198.0.166,111.183.8.139,6,515,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3001,58,0.000
10.198.0.166,111.183.8.139,6,3001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3737,58,0.000
10.198.0.166,111.183.8.139,6,3737,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2003,58,0.000
10.198.0.166,111.183.8.139,6,2003,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,16000,58,0.000
10.198.0.166,111.183.8.139,6,16000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5633,58,0.000
111.183.8.139,10.198.0.166,6,22100,2875,58,0.000
10.198.0.166,111.183.8.139,6,5633,22100,54,0.000
10.198.0.166,111.183.8.139,6,2875,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4000,58,0.000
10.198.0.166,111.183.8.139,6,4000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9040,58,0.000
10.198.0.166,111.183.8.139,6,9040,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8099,58,0.000
10.198.0.166,111.183.8.139,6,8099,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,15742,58,0.000
10.198.0.166,111.183.8.139,6,15742,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,514,58,0.000
10.198.0.166,111.183.8.139,6,514,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8180,58,0.000
10.198.0.166,111.183.8.139,6,8180,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1972,58,0.000
10.198.0.166,111.183.8.139,6,1972,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5822,58,0.000
10.198.0.166,111.183.8.139,6,5822,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,57294,58,0.000
10.198.0.166,111.183.8.139,6,57294,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49167,58,0.000
10.198.0.166,111.183.8.139,6,49167,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2002,58,0.000
10.198.0.166,111.183.8.139,6,2002,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7000,58,0.000
10.198.0.166,111.183.8.139,6,7000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1914,58,0.000
10.198.0.166,111.183.8.139,6,1914,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3871,58,0.000
10.198.0.166,111.183.8.139,6,3871,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1272,58,0.000
10.198.0.166,111.183.8.139,6,1272,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,106,58,0.000
10.198.0.166,111.183.8.139,6,106,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8899,58,0.000
10.198.0.166,111.183.8.139,6,8899,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,27355,58,0.000
10.198.0.166,111.183.8.139,6,27355,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7201,58,0.000
10.198.0.166,111.183.8.139,6,7201,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3889,58,0.000
10.198.0.166,111.183.8.139,6,3889,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1009,58,0.000
10.198.0.166,111.183.8.139,6,1009,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1037,58,0.000
10.198.0.166,111.183.8.139,6,1037,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3784,58,0.000
10.198.0.166,111.183.8.139,6,3784,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,88,58,0.000
10.198.0.166,111.183.8.139,6,88,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,873,58,0.000
10.198.0.166,111.183.8.139,6,873,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1075,58,0.000
10.198.0.166,111.183.8.139,6,1075,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,13722,58,0.000
10.198.0.166,111.183.8.139,6,13722,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8000,58,0.000
10.198.0.166,111.183.8.139,6,8000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8010,58,0.000
10.198.0.166,111.183.8.139,6,8010,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1271,58,0.000
10.198.0.166,111.183.8.139,6,1271,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4224,58,0.000
10.198.0.166,111.183.8.139,6,4224,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49999,58,0.000
10.198.0.166,111.183.8.139,6,49999,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7920,58,0.000
10.198.0.166,111.183.8.139,6,7920,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,15660,58,0.000
10.198.0.166,111.183.8.139,6,15660,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,34572,58,0.000
10.198.0.166,111.183.8.139,6,34572,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32772,58,0.000
10.198.0.166,111.183.8.139,6,32772,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3659,58,0.000
10.198.0.166,111.183.8.139,6,3659,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1658,58,0.000
10.198.0.166,111.183.8.139,6,1658,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,52673,58,0.000
10.198.0.166,111.183.8.139,6,52673,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5952,58,0.000
10.198.0.166,111.183.8.139,6,5952,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7777,58,0.000
10.198.0.166,111.183.8.139,6,7777,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1501,58,0.000
10.198.0.166,111.183.8.139,6,1501,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5906,58,0.000
10.198.0.166,111.183.8.139,6,5906,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1296,58,0.000
10.198.0.166,111.183.8.139,6,1296,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,264,58,0.000
10.198.0.166,111.183.8.139,6,264,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8045,58,0.000
10.198.0.166,111.183.8.139,6,8045,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2399,58,0.000
10.198.0.166,111.183.8.139,6,2399,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,84,58,0.000
10.198.0.166,111.183.8.139,6,84,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49157,58,0.000
10.198.0.166,111.183.8.139,6,49157,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,44442,58,0.000
10.198.0.166,111.183.8.139,6,44442,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1070,58,0.000
10.198.0.166,111.183.8.139,6,1070,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6689,58,0.000
10.198.0.166,111.183.8.139,6,6689,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5001,58,0.000
10.198.0.166,111.183.8.139,6,5001,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,12000,58,0.000
10.198.0.166,111.183.8.139,6,12000,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2608,58,0.000
10.198.0.166,111.183.8.139,6,2608,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,18101,58,0.000
10.198.0.166,111.183.8.139,6,18101,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5051,58,0.000
10.198.0.166,111.183.8.139,6,5051,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5904,58,0.000
10.198.0.166,111.183.8.139,6,5904,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1093,58,0.000
10.198.0.166,111.183.8.139,6,1093,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2638,58,0.000
10.198.0.166,111.183.8.139,6,2638,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7025,58,0.000
10.198.0.166,111.183.8.139,6,7025,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3878,58,0.000
10.198.0.166,111.183.8.139,6,3878,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6567,58,0.000
10.198.0.166,111.183.8.139,6,6567,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3372,58,0.000
10.198.0.166,111.183.8.139,6,3372,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,8100,58,0.000
10.198.0.166,111.183.8.139,6,8100,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5859,58,0.000
10.198.0.166,111.183.8.139,6,5859,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,301,58,0.000
10.198.0.166,111.183.8.139,6,301,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,33,58,0.000
10.198.0.166,111.183.8.139,6,33,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1002,58,0.000
10.198.0.166,111.183.8.139,6,1002,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,992,58,0.000
10.198.0.166,111.183.8.139,6,992,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9503,58,0.000
10.198.0.166,111.183.8.139,6,9503,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2005,58,0.000
10.198.0.166,111.183.8.139,6,2005,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,6692,58,0.000
10.198.0.166,111.183.8.139,6,6692,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3269,58,0.000
10.198.0.166,111.183.8.139,6,3269,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,425,58,0.000
10.198.0.166,111.183.8.139,6,425,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7938,58,0.000
10.198.0.166,111.183.8.139,6,7938,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1138,58,0.000
10.198.0.166,111.183.8.139,6,1138,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,58080,58,0.000
10.198.0.166,111.183.8.139,6,58080,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2525,58,0.000
10.198.0.166,111.183.8.139,6,2525,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1030,58,0.000
10.198.0.166,111.183.8.139,6,1030,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1137,58,0.000
10.198.0.166,111.183.8.139,6,1137,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1434,58,0.000
10.198.0.166,111.183.8.139,6,1434,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,4045,58,0.000
10.198.0.166,111.183.8.139,6,4045,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,32774,58,0.000
10.198.0.166,111.183.8.139,6,32774,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3905,58,0.000
10.198.0.166,111.183.8.139,6,3905,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2008,58,0.000
10.198.0.166,111.183.8.139,6,2008,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2196,58,0.000
10.198.0.166,111.183.8.139,6,2196,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49154,58,0.000
10.198.0.166,111.183.8.139,6,49154,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,7019,58,0.000
10.198.0.166,111.183.8.139,6,7019,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,89,58,0.000
10.198.0.166,111.183.8.139,6,89,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5922,58,0.000
10.198.0.166,111.183.8.139,6,5922,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1096,58,0.000
10.198.0.166,111.183.8.139,6,1096,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1022,58,0.000
10.198.0.166,111.183.8.139,6,1022,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1783,58,0.000
111.183.8.139,10.198.0.166,6,22100,2717,58,0.000
10.198.0.166,111.183.8.139,6,1783,22100,54,0.000
10.198.0.166,111.183.8.139,6,2717,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2170,58,0.000
10.198.0.166,111.183.8.139,6,2170,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,30,58,0.000
10.198.0.166,111.183.8.139,6,30,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,49400,58,0.000
10.198.0.166,111.183.8.139,6,49400,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,9876,58,0.000
10.198.0.166,111.183.8.139,6,9876,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,427,58,0.000
10.198.0.166,111.183.8.139,6,427,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,3369,58,0.000
10.198.0.166,111.183.8.139,6,3369,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1033,58,0.000
10.198.0.166,111.183.8.139,6,1033,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5100,58,0.000
10.198.0.166,111.183.8.139,6,5100,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,52822,58,0.000
10.198.0.166,111.183.8.139,6,52822,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1149,58,0.000
10.198.0.166,111.183.8.139,6,1149,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,2021,58,0.000
10.198.0.166,111.183.8.139,6,2021,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,1057,58,0.000
10.198.0.166,111.183.8.139,6,1057,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,50006,58,0.000
10.198.0.166,111.183.8.139,6,50006,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,10025,58,0.000
10.198.0.166,111.183.8.139,6,10025,22100,54,0.000
111.183.8.139,10.198.0.166,6,22100,5903,58,0.000
10.198.0.166,111.183.8.139,6,5903,22100,54,0.000
5.231.242.217,10.198.0.166,6,39099,19825,54,0.000
10.198.0.166,5.231.242.217,6,19825,39099,54,0.000
207.154.215.99,10.198.0.166,6,53844,22,2156,3.052
10.198.0.166,207.154.215.99,6,22,53844,3429,2.756
152.42.189.60,10.198.0.166,6,47614,22,2366,4.950
10.198.0.166,152.42.189.60,6,22,47614,3437,4.798
149.202.37.76,10.198.0.166,6,61234,5907,58,0.000
10.198.0.166,149.202.37.76,6,5907,61234,54,0.000
150.109.13.86,10.198.0.166,1,,,2058,305.480
10.198.0.166,150.109.13.86,1,,,2058,305.480
46.101.61.18,10.198.0.166,6,39594,22,2250,3.518
10.198.0.166,46.101.61.18,6,22,39594,3363,3.238
140.245.123.188,10.198.0.166,6,60001,37939,54,0.000
10.198.0.166,140.245.123.188,6,37939,60001,54,0.000
212.73.148.35,10.198.0.166,6,60995,30400,66,0.000
10.198.0.166,212.73.148.35,6,30400,60995,54,0.000
45.148.10.121,10.198.0.166,6,52704,22,2456,2.055
10.198.0.166,45.148.10.121,6,22,52704,3299,1.807
185.200.116.41,10.198.0.166,6,39655,3389,54,0.000
10.198.0.166,185.200.116.41,6,3389,39655,54,0.000
111.183.8.139,10.198.0.166,6,22149,1025,58,0.000
111.183.8.139,10.198.0.166,6,22149,1720,58,0.000
10.198.0.166,111.183.8.139,6,1025,22149,54,0.000
10.198.0.166,111.183.8.139,6,1720,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,587,58,0.000
10.198.0.166,111.183.8.139,6,587,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,993,58,0.000
10.198.0.166,111.183.8.139,6,993,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,443,58,0.000
10.198.0.166,111.183.8.139,6,443,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,23,58,0.000
10.198.0.166,111.183.8.139,6,23,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,8080,58,0.000
10.198.0.166,111.183.8.139,6,8080,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,25,58,0.000
10.198.0.166,111.183.8.139,6,25,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,22,58,0.000
10.198.0.166,111.183.8.139,6,22,22149,348,31.632
111.183.8.139,10.198.0.166,6,22149,143,58,0.000
10.198.0.166,111.183.8.139,6,143,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,199,58,0.000
10.198.0.166,111.183.8.139,6,199,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,554,58,0.000
10.198.0.166,111.183.8.139,6,554,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,111,58,0.000
10.198.0.166,111.183.8.139,6,111,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,80,58,0.000
10.198.0.166,111.183.8.139,6,80,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,113,58,0.000
10.198.0.166,111.183.8.139,6,113,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1723,58,0.000
10.198.0.166,111.183.8.139,6,1723,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5900,58,0.000
10.198.0.166,111.183.8.139,6,5900,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,110,58,0.000
10.198.0.166,111.183.8.139,6,110,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,995,58,0.000
10.198.0.166,111.183.8.139,6,995,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,3306,58,0.000
10.198.0.166,111.183.8.139,6,3306,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,21,58,0.000
10.198.0.166,111.183.8.139,6,21,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,8888,58,0.000
10.198.0.166,111.183.8.139,6,8888,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,256,58,0.000
10.198.0.166,111.183.8.139,6,256,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,3389,58,0.000
10.198.0.166,111.183.8.139,6,3389,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,53,58,0.000
10.198.0.166,111.183.8.139,6,53,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,135,58,0.000
10.198.0.166,111.183.8.139,6,135,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1059,58,0.000
10.198.0.166,111.183.8.139,6,1059,22149,54,0.000
111.183.8.139,10.198.0.166,6,22140,135,58,0.000
10.198.0.166,111.183.8.139,6,135,22140,54,0.000
111.183.8.139,10.198.0.166,6,22149,6969,58,0.000
10.198.0.166,111.183.8.139,6,6969,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,9290,58,0.000
10.198.0.166,111.183.8.139,6,9290,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,13,58,0.000
10.198.0.166,111.183.8.139,6,13,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,83,58,0.000
10.198.0.166,111.183.8.139,6,83,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5962,58,0.000
10.198.0.166,111.183.8.139,6,5962,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,911,58,0.000
10.198.0.166,111.183.8.139,6,911,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5666,58,0.000
10.198.0.166,111.183.8.139,6,5666,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,9999,58,0.000
10.198.0.166,111.183.8.139,6,9999,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,7007,58,0.000
10.198.0.166,111.183.8.139,6,7007,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,6699,58,0.000
10.198.0.166,111.183.8.139,6,6699,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,16993,58,0.000
10.198.0.166,111.183.8.139,6,16993,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,2492,58,0.000
10.198.0.166,111.183.8.139,6,2492,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5200,58,0.000
10.198.0.166,111.183.8.139,6,5200,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1119,58,0.000
10.198.0.166,111.183.8.139,6,1119,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1201,58,0.000
10.198.0.166,111.183.8.139,6,1201,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1087,58,0.000
111.183.8.139,10.198.0.166,6,22149,7999,58,0.000
111.183.8.139,10.198.0.166,6,22149,1126,58,0.000
111.183.8.139,10.198.0.166,6,22149,1641,58,0.000
10.198.0.166,111.183.8.139,6,1087,22149,54,0.000
10.198.0.166,111.183.8.139,6,7999,22149,54,0.000
10.198.0.166,111.183.8.139,6,1126,22149,54,0.000
10.198.0.166,111.183.8.139,6,1641,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,992,58,0.000
10.198.0.166,111.183.8.139,6,992,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1069,58,0.000
10.198.0.166,111.183.8.139,6,1069,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1600,58,0.000
10.198.0.166,111.183.8.139,6,1600,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1783,58,0.000
10.198.0.166,111.183.8.139,6,1783,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,146,58,0.000
10.198.0.166,111.183.8.139,6,146,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1085,58,0.000
10.198.0.166,111.183.8.139,6,1085,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5902,58,0.000
10.198.0.166,111.183.8.139,6,5902,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1721,58,0.000
10.198.0.166,111.183.8.139,6,1721,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,3269,58,0.000
10.198.0.166,111.183.8.139,6,3269,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,49155,58,0.000
10.198.0.166,111.183.8.139,6,49155,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,1175,58,0.000
10.198.0.166,111.183.8.139,6,1175,22149,54,0.000
111.183.8.139,10.198.0.166,6,22149,5950,58,0.000
10.198.0.166,111.183.8.139,6,5950,22149,54,0.000
